841,4,11,5,01:34.9,94857
841,4,12,12,01:52.6,112624
841,4,13,13,01:38.8,98812
841,4,14,10,01:32.7,92679
841,4,15,9,01:31.9,91904
841,4,16,6,01:32.3,92289
841,4,17,6,01:32.2,92186
841,4,18,5,01:31.8,91832
841,4,19,5,01:32.0,91958
841,4,20,5,01:31.9,91936
841,4,21,5,01:32.0,92002
841,4,22,5,01:32.3,92336
841,4,23,5,01:32.0,91955
841,4,24,5,01:32.2,92198
841,4,25,5,01:33.5,93475
841,4,26,4,01:32.4,92371
841,4,27,5,01:53.6,113552
841,4,28,6,01:36.9,96900
841,4,29,6,01:30.1,90097
841,4,30,6,01:30.1,90103
841,4,31,5,01:30.1,90081
841,4,32,5,01:30.2,90177
841,4,33,5,01:30.4,90379
841,4,34,5,01:30.4,90356
841,4,35,5,01:30.4,90427
841,4,36,4,01:30.3,90314
841,4,37,4,01:30.7,90739
841,4,38,4,01:30.4,90399
841,4,39,4,01:31.1,91121
841,4,40,4,01:31.1,91094
841,4,41,3,01:31.6,91632
841,4,42,4,01:50.3,110315
841,4,43,4,01:37.7,97745
841,4,44,4,01:30.0,90029
841,4,45,4,01:29.6,89608
841,4,46,4,01:29.8,89840
841,4,47,4,01:29.8,89837
841,4,48,4,01:29.6,89597
841,4,49,4,01:29.5,89487
841,4,50,4,01:29.9,89867
841,4,51,4,01:29.9,89937
841,4,52,4,01:29.7,89657
841,4,53,4,01:29.5,89507
841,4,54,4,01:30.4,90401
841,4,55,4,01:29.5,89529
841,4,56,4,01:29.7,89665
841,4,57,4,01:29.9,89912
841,4,58,4,01:30.5,90501
841,814,1,10,01:47.6,107562
841,814,2,10,01:35.8,95807
841,814,3,10,01:35.7,95741
841,814,4,10,01:35.6,95552
841,814,5,10,01:36.1,96121
841,814,6,10,01:35.2,95223
841,814,7,11,01:37.6,97583
841,814,8,11,01:35.8,95754
841,814,9,11,01:35.0,95045
841,814,10,12,01:36.0,96007
841,814,11,12,01:34.7,94697
841,814,12,11,01:35.0,94991
841,814,13,10,01:35.2,95188
841,814,14,16,01:57.1,117090
841,814,15,17,01:40.2,100248
841,814,16,16,01:33.5,93502
841,814,17,13,01:34.0,94023
841,814,18,13,01:33.4,93436
841,814,19,13,01:33.4,93362
841,814,20,13,01:34.5,94545
841,814,21,13,01:34.2,94172
841,814,22,13,01:33.1,93140
841,814,23,10,01:34.3,94336
841,814,24,10,01:34.1,94067
841,814,25,11,01:35.3,95284
841,814,26,11,01:33.1,93087
841,814,27,11,01:32.9,92923
841,814,28,11,01:32.8,92788
841,814,29,10,01:33.2,93166
841,814,30,10,01:32.7,92665
841,814,31,10,01:32.9,92890
841,814,32,9,01:32.9,92872
841,814,33,9,01:33.2,93198
841,814,34,9,01:32.8,92756
841,814,35,9,01:33.1,93054
841,814,36,12,01:55.1,115102
841,814,37,12,01:40.6,100552
841,814,38,12,01:33.7,93694
841,814,39,12,01:32.4,92422
841,814,40,12,01:31.9,91941
841,814,41,12,01:32.2,92168
841,814,42,12,01:32.2,92177
841,814,43,12,01:33.8,93833
841,814,44,12,01:32.1,92125
841,814,45,12,01:32.4,92389
841,814,46,12,01:32.5,92486
841,814,47,12,01:32.8,92805
841,814,48,12,01:32.6,92636
841,814,49,12,01:33.0,92953
841,814,50,12,01:32.6,92593
841,814,51,12,01:33.0,92979
841,814,52,12,01:33.1,93059
841,814,53,12,01:34.4,94403
841,814,54,12,01:34.5,94500
841,814,55,12,01:34.4,94419
841,814,56,12,01:36.3,96305
841,814,57,12,01:36.3,96350
841,67,1,11,01:51.1,111121
841,67,2,11,01:35.4,95399
841,67,3,11,01:34.8,94800
841,67,4,11,01:34.8,94806
841,67,5,11,01:35.4,95432
841,67,6,11,01:35.2,95178
841,67,7,10,01:36.2,96232
841,67,8,10,01:35.2,95153
841,67,9,10,01:34.6,94610
841,67,10,10,01:34.5,94490
841,67,11,10,01:34.5,94479
841,67,12,9,01:36.2,96212
841,67,13,8,01:34.9,94943
841,67,14,8,01:34.4,94376
841,67,15,13,01:56.9,116915
841,67,16,15,01:40.1,100111
841,67,17,12,01:34.9,94923
841,67,18,12,01:32.8,92831
841,67,19,12,01:33.4,93351
841,67,20,11,01:33.4,93400
841,67,21,11,01:33.1,93098
841,67,22,11,01:33.0,92987
841,67,23,9,01:35.3,95281
841,67,24,9,01:33.1,93050
841,67,25,9,01:32.4,92355
841,67,26,9,01:32.2,92169
841,67,27,9,01:32.6,92574
841,67,28,9,01:32.3,92275
841,67,29,13,01:51.4,111416
841,67,30,12,01:41.5,101470
841,67,31,12,01:32.7,92733
841,67,32,12,01:31.9,91907
841,67,33,12,01:31.9,91936
841,67,34,12,01:32.0,91958
841,67,35,12,01:32.4,92441
841,67,36,11,01:31.1,91143
841,67,37,10,01:31.0,90979
841,67,38,10,01:31.3,91339
841,67,39,10,01:31.2,91160
841,67,40,10,01:31.2,91216
841,67,41,10,01:31.4,91406
841,67,42,10,01:31.7,91667
841,67,43,10,01:31.2,91178
841,67,44,10,01:30.8,90836
841,67,45,10,01:31.0,91020
841,67,46,10,01:31.0,90987
841,67,47,10,01:31.2,91151
841,67,48,9,01:31.3,91348
841,67,49,9,01:32.6,92579
841,67,50,9,01:32.1,92093
841,67,51,9,01:32.0,91957
841,67,52,9,01:32.4,92448
841,67,53,9,01:32.9,92899
841,67,54,10,01:35.6,95640
841,67,55,10,01:32.7,92694
841,67,56,10,01:33.0,93047
841,67,57,10,01:33.5,93506
841,16,1,12,01:51.5,111520
841,16,2,12,01:35.8,95827
841,16,3,12,01:34.7,94667
841,16,4,12,01:34.6,94602
841,16,5,12,01:35.6,95574
841,16,6,12,01:35.2,95221
841,16,7,12,01:36.6,96572
841,16,8,12,01:35.8,95803
841,16,9,12,01:35.0,94969
841,16,10,11,01:34.2,94161
841,16,11,11,01:34.1,94061
841,16,12,10,01:35.5,95471
841,16,13,9,01:35.0,95000
841,16,14,9,01:34.4,94395
841,16,15,8,01:35.0,94953
841,16,16,12,01:55.3,115254
841,16,17,14,01:43.2,103196
841,16,18,14,01:33.3,93265
841,16,19,14,01:33.3,93279
841,16,20,14,01:34.8,94750
841,16,21,14,01:33.8,93809
841,16,22,14,01:33.4,93366
841,16,23,11,01:34.1,94057
841,16,24,11,01:33.8,93843
841,16,25,10,01:33.1,93060
841,16,26,10,01:32.7,92712
841,16,27,10,01:33.0,93023
841,16,28,10,01:32.9,92923
841,16,29,9,01:32.6,92590
841,16,30,9,01:32.7,92726
841,16,31,9,01:32.8,92778
841,16,32,8,01:32.9,92934
841,16,33,8,01:33.0,92996
841,16,34,8,01:32.8,92803
841,16,35,8,01:32.9,92884
841,16,36,8,01:32.6,92633
841,16,37,11,01:52.0,111970
841,16,38,11,01:40.5,100470
841,16,39,11,01:32.0,92017
841,16,40,11,01:32.0,91960
841,16,41,11,01:34.3,94253
841,16,42,11,01:31.9,91924
841,16,43,11,01:32.0,91971
841,16,44,11,01:31.7,91679
841,16,45,11,01:32.0,92008
841,16,46,11,01:32.2,92246
841,16,47,11,01:33.9,93932
841,16,48,11,01:31.9,91931
841,16,49,11,01:31.9,91948
841,16,50,11,01:31.9,91937
841,16,51,11,01:32.1,92065
841,16,52,11,01:31.7,91681
841,16,53,11,01:31.8,91774
841,16,54,11,01:31.8,91773
841,16,55,11,01:31.5,91526
841,16,56,11,01:31.6,91579
841,16,57,11,01:32.5,92473
841,2,1,13,01:52.1,112091
841,2,2,13,01:36.5,96505
841,2,3,13,01:35.1,95067
841,2,4,13,01:35.7,95662
841,2,5,13,01:35.4,95405
841,2,6,13,01:35.7,95662
841,2,7,13,01:35.7,95698
841,2,8,13,01:35.4,95363
841,2,9,13,01:35.9,95895
841,2,10,13,01:35.0,95038
841,2,11,13,01:34.8,94838
841,2,12,13,01:35.0,95039
841,2,13,12,01:36.5,96546
841,2,14,11,01:35.6,95592
841,2,15,16,01:54.3,114318
841,2,16,17,01:39.7,99684
841,2,17,15,01:33.7,93707
841,2,18,15,01:33.5,93539
841,2,19,15,01:33.4,93421
841,2,20,15,01:33.8,93822
841,2,21,15,01:34.4,94361
841,2,22,15,01:33.9,93889
841,2,23,12,01:34.7,94735
841,2,24,12,01:33.6,93587
841,2,25,12,01:34.7,94694
841,2,26,12,01:33.5,93545
841,2,27,12,01:33.3,93263
841,2,28,12,01:32.8,92848
841,2,29,11,01:33.3,93282
841,2,30,14,01:54.8,114826
841,2,31,14,01:40.0,99960
841,2,32,14,01:32.9,92876
841,2,33,14,01:32.6,92552
841,2,34,14,01:33.1,93071
841,2,35,13,01:35.2,95177
841,2,36,13,01:32.9,92892
841,2,37,13,01:32.8,92765
841,2,38,13,01:33.0,92993
841,2,39,13,01:34.3,94306
841,2,40,13,01:35.0,94974
841,2,41,13,01:33.0,93026
841,2,42,13,01:32.8,92807
841,2,43,13,01:32.4,92377
841,2,44,13,01:32.6,92619
841,2,45,13,01:33.1,93120
841,2,46,13,01:32.9,92898
841,2,47,13,01:33.1,93102
841,2,48,13,01:35.1,95082
841,2,49,14,01:34.2,94204
841,2,50,14,01:35.7,95702
841,2,51,14,01:33.8,93801
841,2,52,14,01:35.5,95493
841,2,53,14,01:35.6,95589
841,2,54,14,01:35.2,95243
841,2,55,14,01:36.4,96404
841,2,56,14,01:33.9,93858
841,2,57,14,01:35.1,95088
841,815,1,14,01:52.7,112663
841,815,2,14,01:37.6,97576
841,815,3,14,01:36.2,96216
841,815,4,14,01:35.6,95617
841,815,5,14,01:36.0,95999
841,815,6,15,01:36.2,96169
841,815,7,15,01:35.3,95294
841,815,8,15,01:35.4,95375
841,815,9,16,01:38.2,98168
841,815,10,15,01:36.5,96506
841,815,11,15,01:34.6,94646
841,815,12,15,01:34.7,94746
841,815,13,14,01:34.9,94905
841,815,14,13,01:36.4,96433
841,815,15,11,01:34.9,94867
841,815,16,9,01:34.8,94778
841,815,17,8,01:34.8,94790
841,815,18,8,01:34.9,94889
841,815,19,7,01:34.6,94623
841,815,20,7,01:34.7,94685
841,815,21,7,01:35.1,95145
841,815,22,7,01:35.2,95217
841,815,23,13,01:55.1,115111
841,815,24,13,01:42.2,102170
841,815,25,13,01:32.1,92147
841,815,26,13,01:31.3,91309
841,815,27,13,01:31.3,91307
841,815,28,13,01:31.1,91050
841,815,29,12,01:30.7,90671
841,815,30,11,01:31.2,91243
841,815,31,11,01:31.5,91517
841,815,32,10,01:31.7,91740
841,815,33,10,01:31.3,91306
841,815,34,10,01:32.8,92775
841,815,35,10,01:31.9,91896
841,815,36,9,01:32.6,92569
841,815,37,8,01:30.6,90649
841,815,38,8,01:30.7,90741
841,815,39,8,01:30.0,89962
841,815,40,8,01:30.5,90526
841,815,41,8,01:30.5,90545
841,815,42,8,01:30.7,90721
841,815,43,8,01:30.5,90513
841,815,44,8,01:30.1,90137
841,815,45,8,01:30.3,90319
841,815,46,8,01:30.2,90239
841,815,47,8,01:30.6,90633
841,815,48,7,01:32.0,91997
841,815,49,7,01:30.6,90614
841,815,50,7,01:30.5,90477
841,815,51,7,01:31.5,91543
841,815,52,7,01:30.8,90802
841,815,53,7,01:30.8,90806
841,815,54,7,01:31.4,91401
841,815,55,7,01:31.5,91536
841,815,56,7,01:31.5,91539
841,815,57,7,01:31.7,91709
841,815,58,7,01:32.6,92577
841,5,1,15,01:52.9,112883
841,5,2,15,01:38.3,98252
841,5,3,16,01:37.4,97378
841,5,4,16,01:36.6,96628
841,5,5,17,01:37.4,97441
841,5,6,17,01:36.5,96512
841,5,7,17,01:36.1,96107
841,5,8,17,01:36.4,96391
841,5,9,17,01:36.4,96352
841,5,10,16,01:36.2,96240
841,5,11,16,01:35.9,95907
841,5,12,17,01:36.5,96498
841,5,13,16,01:36.3,96286
841,5,14,15,01:35.5,95527
841,5,15,14,01:35.9,95921
841,5,16,13,01:35.2,95237
841,5,17,18,02:00.2,120199
841,5,18,17,01:41.8,101782
841,5,19,17,01:34.9,94918
841,813,1,16,01:53.2,113209
841,813,2,16,01:38.5,98453
841,813,3,17,01:37.5,97543
841,813,4,17,01:36.6,96568
841,813,5,16,01:35.9,95904
841,813,6,16,01:34.6,94595
841,813,7,16,01:34.1,94102
841,813,8,16,01:35.0,95041
841,813,9,15,01:36.5,96521
841,15,1,17,01:54.1,114113
841,15,2,18,01:39.9,99875
841,15,3,18,01:38.5,98455
841,15,4,18,01:37.3,97289
841,15,5,18,01:37.2,97235
841,15,6,18,01:37.6,97586
841,15,7,18,01:37.2,97180
841,15,8,19,01:37.7,97731
841,15,9,19,01:37.3,97258
841,15,10,18,01:37.2,97210
841,15,11,18,01:36.7,96703
841,15,12,18,01:36.7,96679
841,15,13,18,01:37.0,97012
841,15,14,18,01:37.7,97704
841,15,15,18,01:37.2,97240
841,15,16,19,01:58.8,118768
841,15,17,19,01:44.6,104596
841,15,18,19,01:37.0,96982
841,15,19,18,01:35.8,95819
841,15,20,17,01:35.9,95857
841,15,21,17,01:39.7,99725
841,15,22,17,01:35.0,95033
841,15,23,16,01:35.9,95913
